iter	AUC	CrossEntropy
702	0.8542203575	0.4705974239
703	0.8542301542	0.4705834721
704	0.8542409805	0.4705688501
705	0.8542477812	0.4705528444
706	0.8542560278	0.4705412341
707	0.8542643252	0.470530102
708	0.85427489	0.470516276
709	0.8542836887	0.4705043337
710	0.8542918423	0.4704931508
711	0.854301311	0.4704798854
712	0.8543118642	0.4704659418
713	0.8543223376	0.4704522411
714	0.8543307828	0.4704414768
715	0.854340391	0.4704278983
716	0.8543490863	0.4704160529
717	0.854359926	0.4704013445
718	0.8543695013	0.4703880088
719	0.8543797385	0.470375041
720	0.8543898026	0.4703609497
721	0.8543976747	0.4703505414
722	0.8544065094	0.4703385868
723	0.8544128252	0.4703295393
724	0.8544216809	0.470318166
725	0.854429591	0.4703070232
726	0.8544381789	0.4702931065
727	0.8544481467	0.470279826
728	0.854457723	0.4702661921
729	0.8544679363	0.4702518618
730	0.8544744453	0.4702398949
731	0.8544852914	0.4702254364
732	0.8544954254	0.4702121525
733	0.8545047384	0.4701998374
734	0.8545133611	0.470187814
735	0.8545243877	0.4701729581
736	0.8545331757	0.4701610955
737	0.8545412973	0.4701500944
738	0.8545512712	0.470136729
739	0.8545608157	0.4701235372
740	0.8545692559	0.4701112991
741	0.8545799168	0.4700972152
742	0.854590243	0.4700829607
743	0.8545986721	0.4700711389
744	0.8546064108	0.4700610913
745	0.8546153342	0.4700485306
746	0.8546232957	0.4700379097
747	0.85463323	0.4700236517
748	0.8546440104	0.4700095032
749	0.8546522737	0.4699967221
750	0.8546616289	0.4699844385
751	0.8546704432	0.4699726524
752	0.854679656	0.4699603981
753	0.8546894303	0.4699475046
754	0.8546995813	0.4699344104
755	0.8547106199	0.4699199492
756	0.8547208931	0.4699057772
757	0.8547316596	0.4698915926
758	0.8547413396	0.469877925
759	0.8547503018	0.4698660993
760	0.8547605094	0.4698515338
761	0.8547692866	0.4698397889
762	0.8547774669	0.4698281453
763	0.8547872947	0.4698152037
764	0.8547973106	0.4698016789
765	0.8548083558	0.4697871549
766	0.8548191541	0.4697733106
767	0.8548294391	0.4697586734
768	0.8548382938	0.4697469457
769	0.8548471751	0.4697354757
770	0.8548559383	0.469724235
771	0.854865756	0.4697114135
772	0.8548754177	0.4696989982
773	0.8548850225	0.4696861838
774	0.854893783	0.4696738065
775	0.8549037397	0.4696607698
776	0.8549121418	0.4696482205
777	0.8549207814	0.4696366305
778	0.854930228	0.4696242921
779	0.8549400264	0.4696110782
780	0.8549485992	0.4695993889
781	0.8549581643	0.4695865462
782	0.8549699094	0.4695710216
783	0.8549780541	0.4695597444
784	0.8549871516	0.469547323
785	0.8549959015	0.469535579
786	0.8550035751	0.4695249928
787	0.8550108179	0.4695155194
788	0.855021265	0.4695015608
789	0.8550288377	0.4694914581
790	0.8550367255	0.4694804535
791	0.855046038	0.469467914
792	0.8550549884	0.4694558454
793	0.8550633926	0.4694443612
794	0.8550724735	0.4694320526
795	0.8550824215	0.4694188967
796	0.8550928198	0.4694003197
797	0.8550998692	0.469388712
798	0.8551080317	0.4693771566
799	0.8551163684	0.4693657685
800	0.8551245548	0.4693547642
801	0.8551337631	0.4693423718
802	0.855143331	0.4693294053
803	0.8551525114	0.4693179139
804	0.8551625151	0.4693047221
805	0.85517309	0.4692905819
806	0.8551821874	0.4692725749
807	0.8551928842	0.4692583851
808	0.8552015412	0.4692465627
809	0.8552086982	0.4692224501
810	0.855219055	0.469208345
811	0.8552286738	0.4691957209
812	0.8552377712	0.4691832765
813	0.8552474237	0.4691704058
814	0.8552567623	0.469157773
815	0.8552666436	0.4691444163
816	0.8552749972	0.4691325759
817	0.8552836725	0.4691213146
818	0.8552918575	0.4691099001
819	0.8553023007	0.4690956017
820	0.8553112525	0.4690839115
821	0.8553194284	0.4690725597
