iter	AUC	CrossEntropy
284	0.7322439673	0.620874226
285	0.7323129872	0.620814334
286	0.7323731257	0.6207583527
287	0.7324620132	0.6207004612
288	0.7325249735	0.6206431131
289	0.7326158753	0.6205853233
290	0.7326954434	0.6205305585
291	0.7327858403	0.6204744987
292	0.7328209933	0.6204193084
293	0.7328956385	0.6203601061
294	0.7329393702	0.620304235
295	0.7329913926	0.6202510373
296	0.7330593537	0.6202003915
297	0.7331243016	0.6201454554
298	0.7331939686	0.6200882114
299	0.7332536407	0.6200343615
300	0.733297614	0.6199773069
301	0.7333795272	0.6199203765
302	0.7334288406	0.6198658557
303	0.7335177889	0.6198129825
304	0.733548587	0.6197591282
305	0.7336249412	0.6197068578
306	0.733691774	0.6196556267
307	0.7337137031	0.6196017317
308	0.7337726681	0.6195493079
309	0.7338151984	0.6194983538
310	0.7338809085	0.6194435811
311	0.7339122787	0.61939214
312	0.733975107	0.6193402895
313	0.7340726619	0.6192872973
314	0.7341213111	0.619237321
315	0.7341907374	0.6191851262
316	0.7342380767	0.6191352807
317	0.7343020765	0.6190858971
318	0.7343508343	0.619037995
319	0.7344203347	0.6189880242
320	0.7344815951	0.618937503
321	0.7345327063	0.6188872942
322	0.7345729938	0.6188392059
323	0.7346087644	0.6187933001
324	0.7346776112	0.6187477128
325	0.734733308	0.6187000057
326	0.7348066382	0.6186519483
327	0.7348523234	0.6186040324
328	0.7349081341	0.6185564086
329	0.7349729504	0.6185099742
330	0.7350246627	0.6184611725
331	0.7350807615	0.6184126782
332	0.7351208987	0.6183666857
333	0.7351760401	0.6183201048
334	0.735220977	0.618276042
335	0.7352783172	0.6182320666
336	0.7353052413	0.6181835333
337	0.7353486706	0.6181379508
338	0.7353872232	0.6180900257
339	0.7354555097	0.6180441286
340	0.7355224976	0.617997181
341	0.7355682916	0.6179529602
342	0.7356337188	0.6179099835
343	0.7356767693	0.6178674594
344	0.735735797	0.6178220891
345	0.7357559371	0.6177797033
346	0.7357870981	0.6177370435
347	0.7358237938	0.6176928857
348	0.7358623905	0.617646253
349	0.7359116803	0.6176028068
350	0.7359542361	0.6175554953
351	0.7359911844	0.6175161581
352	0.7360441051	0.617473293
353	0.7360882961	0.6174286117
354	0.7361393765	0.617386499
355	0.7361926899	0.6173474152
356	0.7362082242	0.6173041048
357	0.7362524899	0.6172574674
358	0.736284833	0.6172136263
359	0.7363223498	0.6171700434
360	0.7363825229	0.617129453
361	0.7364139251	0.6170880294
362	0.7364711259	0.6170465072
363	0.7365101598	0.6170054636
364	0.7365349403	0.616962913
365	0.7365852879	0.6169231707
366	0.7366366972	0.6168817554
367	0.7366887925	0.6168420552
368	0.7367431419	0.6168019715
369	0.736818675	0.6167594027
370	0.7368516966	0.6167168278
371	0.7368965699	0.6166784752
372	0.7369332456	0.6166355445
373	0.736980218	0.6165951519
374	0.7370102821	0.6165539803
375	0.7370724404	0.6165130024
376	0.737109769	0.6164749918
377	0.7371589104	0.6164375182
378	0.7371886753	0.6163982127
379	0.7372358081	0.6163615928
380	0.7372709556	0.6163253801
381	0.7373223654	0.6162837403
382	0.7373736261	0.616245311
383	0.7374101298	0.6162089208
384	0.7374510159	0.6161692359
385	0.7374969665	0.6161325337
386	0.7375416643	0.6160932064
387	0.7375751751	0.6160548302
388	0.7376378939	0.6160181784
389	0.737692268	0.615981443
390	0.7377301006	0.6159438678
391	0.7377396011	0.6159050382
392	0.7378007057	0.6158675303
393	0.7378215344	0.6158319538
394	0.7378616023	0.6157944085
395	0.737897761	0.615753805
396	0.7379337905	0.6157175002
397	0.737957782	0.6156772162
398	0.7380020366	0.6156399717
399	0.7380615905	0.6156017243
400	0.7381109157	0.6155658207
401	0.7381447244	0.6155326295
402	0.7381798618	0.6154959401
403	0.7382044671	0.6154568066
404	0.738227707	0.6154212024
405	0.7382582954	0.6153843021
406	0.7383069332	0.6153470875
407	0.7383433011	0.6153116981
408	0.7383831848	0.6152766979
409	0.738415774	0.6152418427
410	0.7384710051	0.6152059668
411	0.7385123504	0.6151700532
412	0.73854694	0.6151362295
413	0.7385906817	0.6151007952
414	0.7386402288	0.6150691134
415	0.7386474574	0.615034585
416	0.7386809052	0.6149997094
417	0.7387182475	0.6149663581
418	0.738759989	0.6149313636
419	0.7387923256	0.6148969618
420	0.7388290152	0.6148626003
421	0.7388618631	0.6148313197
422	0.7389019849	0.6147937625
423	0.7389312239	0.6147593915
424	0.7389795738	0.6147262341
425	0.7390081636	0.6146934542
426	0.7390415342	0.6146607434
427	0.7390832924	0.6146249263
428	0.7391295398	0.6145934591
429	0.7391746922	0.6145618536
430	0.7392109061	0.6145289187
431	0.739242898	0.6144967272
432	0.7392665371	0.6144615775
433	0.7393083838	0.6144297947
434	0.7393260039	0.6143960775
435	0.7393564324	0.6143644632
436	0.7393953258	0.6143321582
437	0.7394244387	0.6142992771
438	0.7394389603	0.6142669822
439	0.7394763762	0.6142357849
440	0.7395108328	0.6142031351
441	0.7395411214	0.61416996
442	0.7395692262	0.614137408
443	0.7396022418	0.6141074412
444	0.7396469368	0.6140762831
445	0.739673875	0.6140452661
446	0.7397154358	0.614013725
447	0.7397410043	0.6139787587
448	0.7397791595	0.613946705
449	0.7398228849	0.6139133427
450	0.7398448911	0.6138819192
451	0.7398777122	0.6138503833
452	0.7398990828	0.6138184383
453	0.7399337237	0.6137860799
454	0.7399559594	0.6137561139
455	0.7399857875	0.613725789
456	0.7400240968	0.6136927605
457	0.7400633109	0.6136611999
458	0.7400956436	0.6136308098
459	0.7401002859	0.613597675
460	0.7401342024	0.6135674582
461	0.740162377	0.6135383285
462	0.7401897188	0.6135085389
463	0.7402244664	0.613479436
464	0.7402583826	0.6134485856
465	0.7402776247	0.613416501
466	0.7403144677	0.6133864744
467	0.7403492694	0.6133565461
468	0.7403861817	0.6133276812
469	0.7404106165	0.6132961971
470	0.7404439769	0.6132658457
471	0.7404842821	0.6132367183
472	0.7405091956	0.6132063475
473	0.740549101	0.6131755935
474	0.7405650536	0.613145009
475	0.7405825384	0.6131141264
476	0.7406145854	0.6130843055
477	0.7406257117	0.6130543199
478	0.7406458488	0.6130236381
479	0.7406705216	0.6129940002
480	0.7407098994	0.6129642048
481	0.7407353834	0.6129357317
482	0.7407795173	0.6129060971
483	0.7408074874	0.6128781865
484	0.7408355617	0.6128495379
485	0.740859663	0.6128202185
486	0.7408849292	0.6127915723
487	0.7409056773	0.6127622672
