iter	AUC	CrossEntropy
586	0.7086170365	0.6418063924
587	0.7086482559	0.6417716584
588	0.7086943138	0.6417376443
589	0.7087713092	0.6417024031
590	0.7088373428	0.641668016
591	0.7088742488	0.6416336785
592	0.7089273943	0.6415993582
593	0.7089697229	0.6415653794
594	0.7090670939	0.6415316017
595	0.7090905406	0.6414968414
596	0.7091013582	0.6414625812
597	0.7091441056	0.6414286762
598	0.7091674314	0.6413938648
599	0.7092104521	0.6413614159
600	0.7092368292	0.641326397
601	0.7092995146	0.6412927686
602	0.7093479713	0.641259059
603	0.70941328	0.6412251177
604	0.7094740175	0.6411924304
605	0.7094972049	0.6411592003
606	0.7095492002	0.64112637
607	0.7096157391	0.6410915428
608	0.7096338815	0.641056623
609	0.709672436	0.6410241942
610	0.7097567847	0.6409934738
611	0.709828277	0.6409596849
612	0.7098867475	0.640926525
613	0.7099428878	0.640894704
614	0.7099899276	0.6408628717
615	0.7100368795	0.6408288891
616	0.7100783045	0.6407951888
617	0.7101367507	0.6407613379
618	0.7101189336	0.6407269527
619	0.7101699923	0.6406948082
620	0.7102175799	0.6406617656
621	0.7102576188	0.6406307859
622	0.7103174544	0.6405989936
623	0.7103699069	0.6405677695
624	0.7104412982	0.6405354318
625	0.7104793577	0.6405033526
626	0.7105170116	0.6404706634
627	0.7105537115	0.6404387036
628	0.7106036706	0.6404070192
629	0.7106196239	0.6403748542
630	0.7106538839	0.6403424228
631	0.7106955968	0.6403096591
632	0.7107587672	0.6402770777
633	0.7108111394	0.6402460164
634	0.7107980293	0.6402132643
635	0.7108472366	0.6401817078
636	0.710869828	0.6401501928
637	0.7109039146	0.6401178092
638	0.7109524992	0.6400861694
639	0.7109892023	0.6400550946
640	0.7110204813	0.6400237584
641	0.7110826831	0.6399923906
642	0.7111566379	0.639964073
643	0.7111700838	0.6399326019
644	0.7112069364	0.6399013851
645	0.7112461295	0.6398693605
646	0.7112592405	0.63983777
647	0.7113058058	0.6398067591
648	0.7113580988	0.6397760928
649	0.7113653951	0.639744312
650	0.7113790987	0.6397126602
651	0.711383081	0.639680384
652	0.711455872	0.6396511829
653	0.711472696	0.6396192282
654	0.7115246443	0.639588816
655	0.711554933	0.6395577083
656	0.7116077276	0.6395268691
657	0.7115961288	0.6394960458
658	0.7116468619	0.6394648171
659	0.7116743021	0.6394336149
660	0.7116967305	0.6394021961
661	0.7117331889	0.6393713889
662	0.7117637736	0.6393403782
663	0.7118079865	0.6393101441
664	0.711865817	0.6392799494
665	0.7119263988	0.6392483578
666	0.7119653066	0.6392173498
667	0.7119669283	0.6391866011
668	0.7120448412	0.6391560383
669	0.7120601289	0.6391254079
670	0.7121181003	0.6390947855
671	0.7121559432	0.6390652315
672	0.7122217547	0.6390364119
673	0.7122396538	0.639007748
674	0.71223761	0.638977427
675	0.7122936472	0.6389467418
676	0.7123167921	0.6389163323
677	0.7123354167	0.6388878593
678	0.7123901953	0.6388575016
679	0.7124131957	0.6388279269
680	0.7124478762	0.6387985713
681	0.7124515703	0.6387673049
682	0.7124833433	0.6387368139
683	0.7124829051	0.638708387
684	0.7125118995	0.6386787338
685	0.7125655079	0.6386494535
686	0.7126107218	0.6386203389
687	0.7126715953	0.6385911305
688	0.7127095906	0.6385633804
689	0.7127296751	0.6385339486
690	0.7127578477	0.6385049958
691	0.7127688514	0.6384747869
692	0.7128106517	0.638445943
693	0.7128649566	0.6384175363
694	0.7129301506	0.6383897935
695	0.7129265157	0.638360774
696	0.7129913827	0.6383313753
697	0.7130178736	0.6383036875
698	0.7130703346	0.6382739767
699	0.7130881351	0.6382449425
700	0.7130848373	0.6382165514
701	0.7131269248	0.6381885137
702	0.71318227	0.6381608
703	0.7132278662	0.6381312934
704	0.7132798795	0.6381023063
705	0.7133134769	0.6380739067
